0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.056,0.027,0.035,0.522,0.587,1.0,0.065,0.33,1.602,0.433,0.246,0.74,1.064,1.07,0.106,0.668,0.486,0.818,0.681,0.175,1.867,1.349,2.469,0.645,0.086,0.826,0.704,0.918,0.061,1.392,1.833,0.184,1.393,3.174,1.049,1.461,1.485,0.367,3.204,0.903,2.912,1.265,1.141,2.064,1.409,1.025,0.815,3.605,0.79,1.28
0.056,0.038,0.07,0.522,0.614,1.13,0.065,0.328,1.811,0.433,0.246,0.749,1.425,1.248,0.136,0.668,0.481,0.818,0.682,0.375,2.328,1.535,2.859,0.771,0.117,0.826,0.772,0.859,0.091,1.757,2.311,0.184,1.591,3.943,1.195,1.827,1.714,0.397,3.925,0.903,3.779,1.629,1.316,2.736,1.592,1.374,0.923,4.386,0.851,1.466
0.056,0.03,0.07,0.826,0.73,1.236,0.095,0.328,2.338,0.433,0.246,0.865,1.573,1.592,0.275,0.668,0.802,0.877,1.002,0.369,2.71,1.704,3.753,1.074,0.34,0.879,0.734,1.323,0.064,1.959,2.78,0.184,1.974,4.716,1.335,2.082,1.973,0.617,4.519,0.905,4.258,1.84,1.657,3.519,2.008,1.529,1.055,5.187,0.971,1.417
0.056,0.03,0.07,0.874,1.022,1.193,0.068,0.328,2.886,0.463,0.246,1.153,1.696,1.808,0.275,0.772,0.84,1.182,1.056,0.372,3.376,2.056,4.25,1.14,0.341,0.856,1.113,1.44,0.211,2.214,2.901,0.214,2.393,5.331,1.65,2.426,2.153,0.629,5.194,0.933,4.682,2.098,1.805,3.943,2.126,1.658,1.363,5.455,1.269,1.988
0.056,0.03,0.07,0.907,1.07,1.193,0.068,0.328,3.165,0.437,0.246,1.195,1.644,1.89,0.275,0.871,0.834,1.239,1.095,0.372,3.901,2.282,4.64,1.191,0.341,1.193,1.176,1.535,0.211,2.432,2.992,0.393,2.869,5.91,1.739,2.509,2.468,0.628,5.422,1.232,4.823,2.177,2.008,4.431,2.331,1.602,1.44,5.655,1.328,2.098
0.056,0.03,0.07,0.895,1.104,1.193,0.068,0.358,3.228,0.562,0.246,1.225,1.644,1.838,0.275,1.146,0.834,1.281,1.08,0.372,4.334,2.502,4.741,1.172,0.341,1.232,1.222,1.496,0.211,2.576,3.332,0.393,2.954,6.11,1.81,2.749,2.756,0.628,5.605,1.272,5.182,2.198,1.905,4.652,2.229,1.602,1.499,6.12,1.372,2.226
0.056,0.03,0.07,0.895,1.092,1.426,0.11,0.331,3.517,0.562,0.37,1.214,1.645,1.942,0.275,1.169,0.834,1.265,1.08,0.372,4.434,2.593,5.067,1.172,0.341,1.259,1.205,1.496,0.211,2.768,3.761,0.393,2.946,6.397,1.782,2.893,3.1,0.628,5.92,1.299,5.59,2.206,1.906,4.684,2.28,1.602,1.477,6.622,1.356,2.365
0.056,0.03,0.07,0.895,1.092,1.412,0.366,0.359,3.612,0.562,0.37,1.214,1.796,1.953,0.275,1.182,0.834,1.265,1.08,0.372,4.652,2.841,5.268,1.172,0.341,1.249,1.205,1.497,0.211,3.168,4.303,0.393,3.109,6.651,1.782,2.98,3.15,0.628,6.339,1.29,5.674,2.283,1.997,4.921,2.509,1.945,1.477,7.046,1.356,2.617
0.128,0.03,0.07,0.895,1.092,1.503,0.366,0.335,3.709,0.562,0.37,1.214,1.881,2.003,0.275,1.178,0.834,1.265,1.08,0.402,4.777,2.833,5.599,1.172,0.371,1.249,1.205,1.5,0.211,3.132,4.442,0.393,3.129,7.011,1.784,3.383,3.693,0.628,6.765,1.29,6.217,2.504,2.263,5.321,2.66,1.874,1.477,7.63,1.356,2.797
0.128,0.03,0.07,0.895,1.092,1.455,0.366,0.344,3.92,0.562,0.37,1.214,2.309,2.425,0.275,1.178,0.864,1.265,1.08,0.475,4.83,2.938,5.968,1.172,0.345,1.249,1.205,1.842,0.211,3.437,4.586,0.393,3.195,7.102,1.783,3.525,3.958,0.628,6.9,1.29,6.43,3.009,2.596,5.365,2.883,1.996,1.477,7.871,1.356,2.804
0.128,0.03,0.315,0.922,1.092,1.455,0.366,0.344,4.315,0.562,0.37,1.244,2.362,2.525,0.275,1.178,0.838,1.265,1.118,0.475,4.923,3.236,6.465,1.211,0.422,1.249,1.245,1.798,0.237,3.508,4.575,0.393,3.331,7.683,1.955,3.671,4.161,0.817,7.074,1.29,6.724,3.196,2.595,5.799,3.355,1.938,1.495,8.161,1.601,2.958
0.128,0.04,0.315,0.979,1.121,1.455,0.366,0.344,4.373,0.562,0.37,1.218,2.343,2.614,0.275,1.178,0.97,1.31,1.375,0.475,5.138,3.486,6.7,1.421,0.422,1.466,1.21,1.819,0.215,3.623,4.564,0.393,3.679,7.971,2.203,3.783,4.298,0.817,7.217,1.29,6.911,3.243,2.666,5.827,3.415,1.938,1.816,8.358,1.559,3.272
0.128,0.034,0.315,1.231,1.179,1.455,0.366,0.344,4.544,0.562,0.37,1.218,2.426,2.573,0.506,1.218,0.97,1.305,1.375,0.475,5.474,3.751,6.796,1.421,0.422,1.426,1.373,1.819,0.244,3.81,4.564,0.498,3.674,8.073,2.478,3.961,4.451,0.817,7.18,1.301,7.084,3.274,2.707,6.02,3.41,1.938,1.779,8.368,1.595,3.318
0.128,0.034,0.315,1.231,1.468,1.496,0.366,0.344,4.737,0.562,0.37,1.421,2.376,2.573,0.506,1.243,0.97,1.55,1.398,0.475,5.533,3.86,6.971,1.421,0.422,1.426,1.402,1.819,0.244,3.787,4.59,0.498,3.754,8.146,2.535,3.979,4.462,0.817,7.222,1.598,7.059,3.419,2.708,6.247,3.442,1.959,1.842,8.424,1.56,3.38
0.128,0.034,0.315,1.231,1.438,1.633,0.366,0.344,4.859,0.562,0.37,1.396,2.427,2.573,0.506,1.223,0.97,1.55,1.433,0.475,5.736,4.034,7.024,1.421,0.422,1.437,1.373,1.824,0.244,3.8,4.795,0.498,3.935,8.117,2.496,4.069,4.46,0.817,7.419,1.57,7.059,3.401,2.873,6.377,3.446,2.002,1.804,8.477,1.56,3.384
0.128,0.034,0.315,1.246,1.438,1.596,0.394,0.344,4.853,0.562,0.529,1.396,2.58,2.602,0.506,1.256,0.97,1.55,1.404,0.475,5.78,4.037,7.026,1.421,0.422,1.431,1.396,1.923,0.244,4.035,5.098,0.498,4.062,8.209,2.496,4.242,4.466,0.817,7.596,1.57,7.116,3.401,2.849,6.347,3.445,2.165,1.804,8.646,1.56,3.481
0.128,0.034,0.315,1.243,1.438,1.596,0.441,0.344,4.854,0.592,0.529,1.396,2.687,2.747,0.506,1.236,0.97,1.55,1.404,0.475,5.736,4.093,7.025,1.421,0.422,1.431,1.373,1.941,0.244,4.004,5.055,0.498,4.16,8.191,2.496,4.287,4.608,0.817,7.752,1.57,7.304,3.401,2.851,6.347,3.449,2.128,1.804,8.743,1.56,3.455
0.128,0.034,0.315,1.243,1.438,1.596,0.441,0.344,4.854,0.755,0.529,1.396,2.671,2.867,0.506,1.236,0.97,1.55,1.404,0.475,5.736,4.245,7.039,1.421,0.422,1.431,1.373,1.939,0.244,4.123,5.068,0.498,4.28,8.243,2.496,4.304,4.882,0.817,7.956,1.57,7.552,3.401,2.916,6.347,3.445,2.17,1.804,9.08,1.56,3.464
0.128,0.034,0.315,1.243,1.438,1.596,0.441,0.344,4.854,0.755,0.529,1.396,2.709,3.048,0.506,1.236,0.97,1.592,1.404,0.475,5.736,4.347,7.038,1.421,0.422,1.431,1.373,1.939,0.244,4.29,5.092,0.498,4.388,8.414,2.496,4.517,4.848,0.817,8.158,1.57,7.81,3.401,3.054,6.366,3.445,2.135,1.804,9.033,1.56,3.573
0.128,0.034,0.315,1.243,1.438,1.596,0.441,0.344,4.906,0.755,0.529,1.396,2.837,3.023,0.506,1.236,1.008,1.584,1.404,0.655,5.736,4.422,7.191,1.421,0.532,1.431,1.373,1.98,0.244,4.366,5.136,0.498,4.356,8.582,2.496,4.549,4.849,0.817,8.408,1.57,7.87,3.678,3.139,6.603,3.445,2.135,1.804,9.113,1.606,3.701
0.14,0.034,0.315,1.243,1.438,1.75,0.441,0.344,5.072,0.755,0.529,1.437,2.951,3.056,0.506,1.236,0.975,1.584,1.404,0.654,5.736,4.524,7.224,1.466,0.532,1.561,1.373,1.945,0.244,4.351,5.101,0.498,4.607,8.85,2.496,4.517,4.848,0.93,8.482,1.57,7.893,3.713,3.162,6.575,3.696,2.135,1.804,9.065,1.693,3.771
0.14,0.034,0.315,1.243,1.438,1.728,0.441,0.344,5.21,0.755,0.529,1.437,3.265,3.028,0.506,1.236,0.984,1.584,1.444,0.654,5.736,4.553,7.243,1.532,0.532,1.58,1.373,2.116,0.33,4.4,5.101,0.498,4.64,8.816,2.496,4.517,4.877,0.93,8.635,1.57,7.973,3.745,3.393,6.675,3.727,2.135,1.844,9.069,1.672,3.853
0.14,0.034,0.426,1.37,1.438,1.728,0.441,0.344,5.529,0.755,0.529,1.447,3.249,3.054,0.522,1.38,0.984,1.584,1.409,0.654,5.737,4.542,7.612,1.516,0.532,1.563,1.418,2.224,0.33,4.374,5.101,0.498,4.613,8.875,2.496,4.545,4.998,0.93,8.63,1.57,7.979,3.718,3.366,6.712,3.698,2.135,1.81,9.16,1.672,3.968
0.14,0.034,0.426,1.383,1.438,1.744,0.461,0.374,5.512,0.755,0.529,1.461,3.249,3.051,0.509,1.372,0.984,1.587,1.409,0.654,6.028,4.619,7.703,1.516,0.532,1.563,1.381,2.301,0.33,4.374,5.101,0.528,4.613,8.883,2.509,4.542,4.969,0.93,8.606,1.57,8.04,3.744,3.378,6.746,3.698,2.135,1.907,9.176,1.687,4.08
0.14,0.042,0.426,1.371,1.438,1.738,0.444,0.348,5.498,0.755,0.529,1.448,3.249,3.051,0.51,1.372,0.987,1.647,1.435,0.654,6.028,4.643,7.77,1.527,0.532,1.563,1.451,2.285,0.33,4.42,5.101,0.539,4.613,8.909,2.601,4.542,4.969,0.932,8.606,1.57,8.172,3.741,3.366,6.718,3.698,2.135,1.898,9.174,1.682,4.331
0.14,0.038,0.426,1.371,1.478,1.738,0.444,0.429,5.498,0.755,0.529,1.448,3.249,3.051,0.51,1.378,0.984,1.808,1.435,0.654,6.005,4.664,7.754,1.526,0.532,1.563,1.464,2.288,0.33,4.389,5.101,0.539,4.613,8.881,2.632,4.542,4.97,0.932,8.606,1.57,8.249,3.741,3.366,6.738,3.698,2.327,1.898,9.174,1.682,4.313
0.14,0.038,0.426,1.371,1.443,1.738,0.444,0.429,5.507,0.755,0.529,1.448,3.25,3.051,0.51,1.388,0.984,1.802,1.435,0.654,6.005,4.644,7.74,1.526,0.532,1.563,1.452,2.347,0.33,4.389,5.278,0.539,4.613,8.881,2.814,4.542,5.029,0.932,8.606,1.57,8.311,3.741,3.366,6.718,3.698,2.317,1.898,9.174,1.682,4.314
