0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.133,0.027,0.133,0.027,0.027,0.027,0.004,0.133,0.078,0.027,0.133,0.133,0.027,0.133,0.004,0.027,0.078,0.027,0.027,0.133,0.133,0.078,0.133,0.133,0.027,0.027,0.027,0.133,0.133,0.027,0.027,0.133,0.027,0.133,0.027,0.004,0.133,0.133,0.027,0.027,0.133,0.078,0.027,0.133,0.027,0.133,0.133,0.027,0.027,0.027
0.133,0.027,0.133,0.027,0.027,0.027,0.004,0.133,0.078,0.027,0.133,0.133,0.027,0.133,0.004,0.027,0.078,0.027,0.027,0.133,0.133,0.078,0.133,0.133,0.027,0.027,0.027,0.133,0.133,0.027,0.027,0.133,0.027,0.133,0.027,0.004,0.133,0.133,0.027,0.027,0.133,0.078,0.027,0.133,0.027,0.133,0.133,0.027,0.027,0.027
0.133,0.027,0.133,0.027,0.027,0.027,0.004,0.133,0.078,0.027,0.133,0.133,0.027,0.133,0.004,0.027,0.078,0.027,0.027,0.133,0.133,0.078,0.135,0.133,0.027,0.027,0.027,0.133,0.133,0.027,0.027,0.133,0.027,0.185,0.027,0.004,0.133,0.133,0.077,0.027,0.165,0.078,0.027,0.133,0.027,0.133,0.133,0.104,0.027,0.027
0.133,0.027,0.133,0.027,0.027,0.027,0.004,0.133,0.226,0.027,0.133,0.133,0.033,0.178,0.004,0.027,0.078,0.027,0.027,0.133,0.363,0.16,0.243,0.133,0.027,0.027,0.027,0.134,0.133,0.122,0.248,0.133,0.152,0.594,0.027,0.155,0.285,0.133,0.483,0.027,0.747,0.223,0.077,0.179,0.128,0.15,0.133,0.292,0.027,0.115
0.133,0.027,0.133,0.027,0.301,0.06,0.004,0.133,0.671,0.027,0.133,0.436,0.06,0.19,0.004,0.351,0.078,0.406,0.324,0.133,0.462,0.427,0.476,0.207,0.027,0.375,0.417,0.167,0.133,0.58,0.339,0.133,0.6,0.942,0.469,0.203,0.341,0.133,0.832,0.089,0.711,0.268,0.088,0.812,0.58,0.167,0.308,0.781,0.059,0.147
0.133,0.027,0.133,0.366,0.285,0.092,0.035,0.165,1.007,0.252,0.226,0.353,0.609,0.757,0.091,0.542,0.421,0.62,0.306,0.316,0.984,0.819,0.974,0.165,0.214,0.367,0.637,0.703,0.272,0.89,0.866,0.164,0.921,1.389,0.716,0.751,0.888,0.134,1.278,0.489,1.089,0.815,0.65,1.196,0.881,0.726,0.684,1.228,0.474,0.693
0.133,0.027,0.22,0.515,0.274,0.123,0.065,0.167,0.93,0.218,0.222,0.353,0.87,1.04,0.087,0.446,0.557,0.509,0.296,0.377,1.364,1.118,1.394,0.67,0.187,0.343,0.524,0.957,0.255,1.197,1.233,0.235,0.854,1.82,0.589,1.068,1.206,0.471,1.713,0.69,1.52,1.124,0.926,1.084,0.828,0.99,0.918,1.702,0.466,0.992
0.133,0.027,0.22,0.446,0.274,0.154,0.038,0.167,1.008,0.218,0.222,0.452,1.117,0.997,0.087,0.446,0.496,0.509,0.296,0.352,1.709,1.404,1.774,0.851,0.187,0.362,0.524,1.199,0.255,1.036,1.569,0.254,0.904,2.353,0.646,1.004,1.141,0.555,1.682,0.674,1.955,1.418,1.192,1.269,0.828,0.958,0.901,2.397,0.438,0.939
0.167,0.027,0.22,0.446,0.653,0.55,0.171,0.167,1.264,0.218,0.222,0.796,0.992,0.969,0.087,0.555,0.496,0.642,0.651,0.352,1.522,1.257,2.239,0.824,0.187,0.374,0.676,1.076,0.255,1.204,1.389,0.247,1.151,2.483,0.62,1.011,1.144,0.541,2.15,0.656,2.145,1.266,1.057,1.571,1.058,0.929,0.873,2.658,0.454,0.916
0.167,0.062,0.22,0.463,0.622,0.523,0.164,0.167,1.251,0.461,0.222,0.913,1.003,1.141,0.087,0.887,0.496,0.585,0.763,0.352,1.795,1.349,2.251,0.821,0.218,0.788,0.619,1.08,0.255,1.581,1.6,0.247,1.522,3.307,1.118,1.233,1.365,0.541,2.609,0.656,2.558,1.373,1.103,2.069,1.025,1.052,0.906,3.308,0.469,1.121
0.167,0.062,0.22,0.79,0.622,0.52,0.164,0.314,1.787,0.491,0.252,1.008,1.17,1.497,0.117,0.994,0.526,1.019,0.717,0.534,2.13,1.535,2.762,0.821,0.397,0.899,1.062,1.239,0.285,1.806,1.949,0.247,1.753,3.718,1.279,1.599,1.323,0.541,3.548,0.687,3.025,1.565,1.277,2.518,1.542,0.994,1.053,4.093,0.859,1.483
0.167,0.062,0.25,0.854,0.622,0.52,0.164,0.314,2.033,0.487,0.27,0.97,1.318,1.673,0.2,1.08,0.816,1.112,0.717,0.532,2.75,1.953,3.268,0.862,0.408,0.881,1.162,1.383,0.465,2.079,2.536,0.355,1.976,4.532,1.413,1.879,1.858,0.541,4.153,1.009,3.709,1.93,1.22,3.048,1.798,1.472,1.372,4.668,0.955,1.743
0.167,0.062,0.301,0.902,0.622,0.562,0.164,0.314,2.336,0.487,0.29,0.97,1.64,1.82,0.2,1.046,0.854,1.185,0.717,0.532,3.137,2.092,3.864,0.851,0.407,0.881,1.242,1.701,0.465,1.966,3.002,0.355,2.002,5.051,1.355,2.138,2.124,0.541,4.664,1.08,4.154,2.129,1.681,3.27,2.036,1.601,1.468,5.165,0.939,1.984
0.167,0.062,0.301,0.884,0.622,0.55,0.194,0.314,2.327,0.487,0.29,0.97,1.75,1.754,0.2,1.046,0.848,1.157,0.956,0.532,3.463,2.241,4.227,1.173,0.407,0.881,1.211,1.796,0.465,1.966,3.514,0.355,2.081,5.489,1.355,2.024,2.347,0.571,4.824,1.069,4.548,2.38,1.805,3.478,1.952,1.775,1.544,5.415,0.939,1.864
0.167,0.062,0.301,0.884,0.873,0.873,0.281,0.314,2.484,0.487,0.29,1.0,1.844,1.758,0.2,1.046,0.848,1.157,0.982,0.532,3.775,2.22,4.586,1.209,0.407,0.881,1.211,1.882,0.465,2.024,3.634,0.355,2.156,5.835,1.355,2.118,2.317,0.775,4.884,1.069,4.675,2.618,1.912,3.668,1.952,1.719,1.514,5.593,0.939,1.864
0.167,0.062,0.301,0.884,0.895,0.91,0.281,0.314,2.635,0.487,0.29,1.172,1.83,1.868,0.2,1.246,0.848,1.157,0.978,0.532,3.875,2.227,4.85,1.232,0.407,0.911,1.211,1.869,0.465,2.491,3.628,0.355,2.213,5.949,1.757,2.269,2.398,0.775,5.061,1.069,4.713,2.558,1.904,3.744,1.952,1.719,1.514,5.73,0.939,1.866
0.224,0.094,0.301,0.884,0.905,0.934,0.281,0.314,2.97,0.654,0.29,1.178,1.83,2.247,0.2,1.243,0.848,1.157,0.978,0.532,3.921,2.259,4.782,1.224,0.407,0.941,1.211,1.869,0.465,2.647,3.704,0.355,2.693,6.028,1.876,2.382,2.503,0.775,5.497,1.069,4.728,2.558,1.888,4.338,1.998,1.719,1.514,6.014,0.969,1.918
0.224,0.094,0.301,0.914,0.902,0.925,0.281,0.343,3.339,0.654,0.391,1.178,1.83,2.211,0.229,1.243,0.848,1.197,0.978,0.562,4.084,2.252,4.874,1.224,0.437,1.037,1.251,1.869,0.465,2.686,3.847,0.355,2.78,6.163,1.981,2.784,2.587,0.775,5.926,1.069,4.829,2.558,1.908,4.53,2.376,1.741,1.514,6.481,1.01,1.964
0.224,0.094,0.324,0.944,0.902,0.925,0.281,0.395,3.385,0.654,0.391,1.178,1.83,2.383,0.275,1.243,0.878,1.24,0.978,0.643,4.322,2.442,5.118,1.224,0.45,1.041,1.216,1.869,0.495,2.824,4.239,0.38,2.913,6.406,1.926,2.826,2.581,0.775,6.103,1.352,5.282,2.601,1.96,4.729,2.393,1.759,1.858,6.672,1.089,2.203
0.224,0.094,0.357,1.003,0.902,0.925,0.281,0.395,3.512,0.654,0.391,1.178,1.83,2.337,0.275,1.243,0.905,1.415,0.978,0.643,4.68,2.509,5.326,1.224,0.45,1.041,1.496,1.874,0.496,2.761,4.368,0.38,3.027,6.796,1.926,2.944,2.97,0.775,6.277,1.314,5.434,3.024,2.041,4.878,2.435,1.803,1.813,6.811,1.087,2.321
0.224,0.094,0.357,1.003,0.902,0.925,0.281,0.395,3.52,0.654,0.391,1.178,1.877,2.336,0.275,1.243,0.881,1.367,1.175,0.643,4.702,2.826,5.325,1.27,0.45,1.041,1.461,2.169,0.496,2.761,4.483,0.38,2.968,6.87,1.926,2.898,3.178,0.775,6.486,1.315,5.57,2.947,2.105,4.843,2.424,1.984,1.829,7.005,1.087,2.309
0.224,0.094,0.357,1.003,1.08,0.971,0.281,0.395,3.51,0.654,0.391,1.178,1.921,2.336,0.275,1.243,0.919,1.367,1.145,0.643,4.765,2.919,5.734,1.233,0.45,1.041,1.461,2.129,0.496,2.761,4.586,0.38,2.969,7.0,1.926,2.905,3.364,0.775,6.493,1.315,5.593,2.984,2.397,4.843,2.426,1.993,1.827,7.044,1.087,2.318
0.224,0.094,0.357,1.003,1.051,1.006,0.311,0.395,3.51,0.654,0.391,1.178,2.097,2.336,0.275,1.296,0.919,1.367,1.145,0.643,4.86,2.993,5.84,1.273,0.45,1.041,1.461,2.134,0.496,2.761,4.531,0.38,2.971,7.113,2.217,2.926,3.368,0.805,6.534,1.315,5.573,2.998,2.432,4.843,2.425,2.069,1.827,7.033,1.087,2.337
0.224,0.094,0.357,1.003,1.051,1.078,0.315,0.395,3.51,0.654,0.391,1.401,2.058,2.336,0.275,1.256,0.935,1.367,1.176,0.643,4.808,2.96,5.836,1.371,0.45,1.041,1.461,2.194,0.496,3.047,4.531,0.38,2.973,7.054,2.179,2.94,3.367,0.884,6.718,1.315,5.594,2.995,2.395,4.843,2.425,2.02,1.827,7.037,1.087,2.343
0.224,0.094,0.357,1.003,1.081,1.045,0.315,0.395,3.51,0.683,0.391,1.434,2.113,2.336,0.275,1.292,0.932,1.367,1.147,0.643,4.891,2.962,5.885,1.34,0.45,1.041,1.461,2.156,0.496,3.108,4.531,0.38,2.974,7.055,2.179,2.944,3.367,0.884,6.897,1.315,5.581,2.995,2.395,4.89,2.425,2.02,1.827,7.055,1.087,2.346
0.224,0.094,0.357,1.003,1.053,1.045,0.315,0.395,3.51,0.684,0.47,1.464,2.077,2.377,0.275,1.356,0.932,1.367,1.147,0.643,4.937,2.962,5.897,1.34,0.45,1.094,1.461,2.156,0.496,3.162,4.531,0.38,3.02,7.055,2.179,2.948,3.367,0.884,6.939,1.315,5.581,2.995,2.395,4.852,2.769,2.023,1.827,7.139,1.087,2.349
0.266,0.1,0.357,1.204,1.053,1.045,0.315,0.395,3.564,0.684,0.47,1.439,2.077,2.42,0.275,1.329,0.932,1.367,1.147,0.667,4.938,2.962,5.899,1.34,0.45,1.12,1.461,2.156,0.496,3.124,4.531,0.38,3.065,7.055,2.179,2.995,3.367,0.884,6.949,1.315,5.581,2.995,2.395,4.893,2.813,2.02,2.088,7.152,1.087,2.348
0.266,0.1,0.357,1.226,1.053,1.045,0.315,0.42,3.609,0.684,0.47,1.439,2.077,2.493,0.367,1.329,0.932,1.412,1.147,0.667,4.938,2.962,5.902,1.34,0.472,1.12,1.461,2.156,0.496,3.124,4.577,0.38,3.203,7.055,2.179,3.222,3.367,0.884,7.266,1.361,5.967,2.995,2.395,5.06,2.778,2.077,2.059,7.273,1.087,2.348
0.266,0.1,0.376,1.206,1.053,1.045,0.315,0.42,3.73,0.684,0.47,1.439,2.077,2.493,0.367,1.329,0.932,1.426,1.147,0.667,4.983,2.962,5.904,1.34,0.506,1.12,1.514,2.156,0.521,3.124,4.797,0.38,3.242,7.109,2.179,3.262,3.622,0.884,7.322,1.324,6.021,2.995,2.395,5.067,2.818,2.229,2.086,7.566,1.127,2.424
0.266,0.1,0.376,1.221,1.053,1.045,0.315,0.42,3.697,0.684,0.47,1.439,2.077,2.524,0.367,1.329,0.932,1.426,1.147,0.667,5.185,3.212,5.905,1.34,0.506,1.12,1.525,2.203,0.5,3.124,4.837,0.489,3.279,7.363,2.179,3.23,3.59,0.884,7.373,1.348,6.069,2.999,2.395,5.11,2.787,2.259,2.112,7.53,1.314,2.683
0.266,0.1,0.376,1.206,1.053,1.045,0.315,0.42,3.697,0.684,0.47,1.439,2.077,2.496,0.367,1.329,1.056,1.44,1.285,0.667,5.223,3.184,5.986,1.34,0.506,1.134,1.525,2.303,0.502,3.124,4.804,0.489,3.312,7.321,2.179,3.23,3.623,0.884,7.336,1.384,6.032,3.034,2.448,5.076,2.787,2.234,2.135,7.53,1.294,2.714
0.266,0.1,0.376,1.206,1.099,1.219,0.315,0.42,3.697,0.684,0.47,1.439,2.077,2.496,0.367,1.329,1.056,1.426,1.285,0.667,5.192,3.184,6.039,1.34,0.506,1.132,1.525,2.326,0.502,3.124,4.804,0.489,3.308,7.348,2.179,3.23,3.653,0.884,7.336,1.402,6.032,3.273,2.558,5.076,2.787,2.234,2.113,7.576,1.309,2.742
0.266,0.1,0.376,1.206,1.102,1.236,0.315,0.42,3.697,0.684,0.47,1.439,2.255,2.496,0.367,1.329,1.056,1.426,1.285,0.667,5.192,3.203,6.256,1.34,0.506,1.132,1.531,2.347,0.502,3.124,4.833,0.489,3.308,7.321,2.331,3.23,3.681,0.884,7.336,1.417,6.032,3.248,2.581,5.076,2.787,2.25,2.113,7.615,1.325,2.718
0.266,0.1,0.376,1.206,1.105,1.252,0.334,0.42,3.697,0.684,0.47,1.467,2.243,2.496,0.367,1.329,1.056,1.426,1.285,0.667,5.192,3.227,6.227,1.34,0.506,1.132,1.546,2.366,0.502,3.176,4.805,0.489,3.308,7.356,2.331,3.23,3.678,0.924,7.336,1.403,6.032,3.248,2.603,5.076,2.787,2.234,2.113,7.611,1.34,2.718
0.266,0.1,0.376,1.206,1.105,1.266,0.362,0.42,3.697,0.684,0.47,1.516,2.243,2.496,0.367,1.329,1.056,1.426,1.285,0.667,5.192,3.205,6.227,1.38,0.506,1.132,1.544,2.383,0.502,3.2,4.805,0.489,3.308,7.328,2.336,3.23,3.678,0.957,7.336,1.403,6.032,3.248,2.584,5.076,2.787,2.234,2.113,7.611,1.326,2.718
0.266,0.1,0.376,1.206,1.105,1.278,0.362,0.42,3.697,0.684,0.47,1.516,2.243,2.496,0.367,1.329,1.056,1.426,1.285,0.667,5.192,3.205,6.24,1.453,0.506,1.132,1.544,2.368,0.502,3.236,4.805,0.489,3.308,7.328,2.35,3.23,3.678,0.952,7.336,1.403,6.032,3.248,2.598,5.076,2.787,2.234,2.113,7.611,1.326,2.718
