0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.133,0.133,0.027,0.0,0.0,0.0,0.0,0.133,0.133,0.027,0.0,0.0,0.0,0.0,0.027,0.133,0.0,0.0,0.133,0.0,0.0,0.027,0.0,0.133,0.133,0.027,0.0,0.0,0.0,0.027,0.133,0.0,0.133,0.0,0.0,0.133,0.0,0.027,0.133,0.0,0.027,0.0,0.133,0.0,0.0,0.133
0.078,0.0,0.0,0.0,0.133,0.133,0.027,0.015,0.015,0.015,0.0,0.133,0.133,0.027,0.0,0.0,0.015,0.015,0.027,0.133,0.0,0.015,0.133,0.0,0.0,0.027,0.015,0.133,0.133,0.027,0.078,0.015,0.078,0.027,0.133,0.0,0.133,0.0,0.015,0.133,0.0,0.027,0.133,0.0,0.027,0.0,0.133,0.015,0.078,0.133
0.078,0.079,0.0,0.015,0.133,0.133,0.027,0.004,0.004,0.004,0.015,0.133,0.133,0.027,0.0,0.0,0.004,0.004,0.027,0.133,0.0,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.015,0.133,0.0,0.004,0.133,0.0,0.027,0.133,0.015,0.027,0.015,0.133,0.004,0.078,0.133
0.078,0.079,0.0,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.0,0.0,0.004,0.004,0.027,0.133,0.0,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.015,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.016,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.0,0.0,0.004,0.004,0.027,0.133,0.0,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.016,0.081,0.004,0.004,0.027,0.133,0.0,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.133,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.027,0.133,0.004,0.133,0.08,0.004,0.133,0.004,0.027,0.133,0.004,0.027,0.004,0.133,0.004,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.004,0.004,0.004,0.133,0.133,0.027,0.004,0.081,0.004,0.004,0.027,0.133,0.081,0.004,0.135,0.079,0.079,0.027,0.004,0.133,0.133,0.027,0.078,0.004,0.078,0.079,0.133,0.004,0.133,0.08,0.053,0.133,0.036,0.027,0.133,0.004,0.027,0.004,0.133,0.081,0.078,0.133
0.078,0.079,0.004,0.004,0.133,0.133,0.027,0.004,0.151,0.004,0.004,0.133,0.141,0.07,0.004,0.081,0.004,0.004,0.027,0.133,0.307,0.087,0.243,0.079,0.079,0.027,0.004,0.134,0.133,0.122,0.299,0.004,0.204,0.649,0.133,0.155,0.285,0.08,0.624,0.133,0.618,0.171,0.184,0.05,0.128,0.02,0.133,0.492,0.078,0.223
0.078,0.079,0.004,0.004,0.408,0.2,0.027,0.004,0.218,0.004,0.004,0.166,0.371,0.318,0.004,0.113,0.004,0.088,0.059,0.133,0.639,0.549,0.67,0.444,0.079,0.084,0.394,0.349,0.133,0.393,0.624,0.004,0.485,0.657,0.307,0.438,0.574,0.08,0.623,0.195,1.06,0.217,0.649,0.451,0.58,0.255,0.308,0.84,0.148,0.49
0.078,0.079,0.004,0.088,0.334,0.385,0.027,0.004,0.76,0.004,0.034,0.198,0.756,0.709,0.004,0.145,0.035,0.036,0.031,0.316,1.004,0.852,1.024,0.342,0.11,0.258,0.384,0.733,0.272,0.786,0.991,0.1,0.873,1.005,0.687,0.825,0.959,0.08,1.036,0.37,0.935,0.764,0.93,0.812,0.881,0.64,0.684,1.287,0.327,0.882
0.078,0.079,0.004,0.443,0.334,0.754,0.067,0.182,1.092,0.095,0.008,0.229,1.016,0.991,0.004,0.177,0.396,0.557,0.419,0.291,1.393,0.693,1.449,0.342,0.289,0.618,0.355,0.987,0.255,1.093,1.368,0.091,1.197,1.451,0.932,1.15,1.287,0.198,1.376,0.732,1.31,1.072,0.785,1.215,0.828,0.905,0.918,1.761,0.692,1.181
